video_id,frame,event_type,stroke_type,point_end_type,player
Indoor Match 1 15.53.25,50235,bounce,,,
Indoor Match 1 15.53.25,50252,hit,backhand,,
Indoor Match 1 15.53.25,50300,bounce,,,
Indoor Match 1 15.53.25,50315,hit,backhand,,
Indoor Match 1 15.53.25,50344,bounce,,,
Indoor Match 1 15.53.25,50359,hit,backhand,,
Indoor Match 1 15.53.25,50388,bounce,,,
Indoor Match 1 15.53.25,50399,hit,backhand,,
Indoor Match 1 15.53.25,50432,bounce,,,
Indoor Match 1 15.53.25,50440,hit,backhand,,
Indoor Match 1 15.53.25,50468,bounce,,,
Indoor Match 1 15.53.25,50484,hit,forehand,,
Indoor Match 1 15.53.25,50519,bounce,,,
Indoor Match 1 15.53.25,50525,hit,forehand,,
Indoor Match 1 15.53.25,50564,bounce,,,
Indoor Match 1 15.53.25,50575,hit,backhand,,
Indoor Match 1 15.53.25,50601,bounce,,,
Indoor Match 1 15.53.25,50616,hit,backhand,,
Indoor Match 1 15.53.25,50668,bounce,,,
Indoor Match 1 15.53.25,50690,hit,forehand,,
Indoor Match 1 15.53.25,50717,bounce,,,
Indoor Match 1 15.53.25,50731,hit,forehand,,
Indoor Match 1 15.53.25,50768,bounce,,,
Indoor Match 1 15.53.25,50780,hit,forehand,,
Indoor Match 1 15.53.25,50812,bounce,,,
Indoor Match 1 15.53.25,50820,hit,forehand,,
Indoor Match 1 15.53.25,50847,bounce,,,
Indoor Match 1 15.53.25,50863,hit,forehand,,
Indoor Match 1 15.53.25,50878,point_end,,net_error,
Indoor Match 1 15.53.25,52251,point_start,,,
Indoor Match 1 15.53.25,52251,hit,serve,,
Indoor Match 1 15.53.25,52265,bounce,,,
Indoor Match 1 15.53.25,52279,hit,forehand,,
Indoor Match 1 15.53.25,52304,bounce,,,
Indoor Match 1 15.53.25,52316,hit,backhand,,
Indoor Match 1 15.53.25,52335,point_end,,net_error,
Indoor Match 1 15.53.25,53025,point_start,,,
Indoor Match 1 15.53.25,53025,hit,serve,,
Indoor Match 1 15.53.25,53040,bounce,,,
Indoor Match 1 15.53.25,53053,hit,forehand,,
Indoor Match 1 15.53.25,53086,bounce,,,
Indoor Match 1 15.53.25,53105,hit,forehand,,
Indoor Match 1 15.53.25,53133,bounce,,,
Indoor Match 1 15.53.25,53150,hit,backhand,,
Indoor Match 1 15.53.25,53176,bounce,,,
Indoor Match 1 15.53.25,53193,hit,forehand,,
Indoor Match 1 15.53.25,53224,bounce,,,
Indoor Match 1 15.53.25,53241,hit,backhand,,
Indoor Match 1 15.53.25,53269,bounce,,,
Indoor Match 1 15.53.25,53281,hit,backhand,,
Indoor Match 1 15.53.25,53300,bounce,,,
Indoor Match 1 15.53.25,53317,hit,forehand,,
Indoor Match 1 15.53.25,53362,hit,overhead,,
Indoor Match 1 15.53.25,53377,bounce,,,
Indoor Match 1 15.53.25,53377,point_end,,winner,
Indoor Match 1 15.53.25,54296,point_start,,,
Indoor Match 1 15.53.25,54296,hit,serve,,
Indoor Match 1 15.53.25,54311,bounce,,,
Indoor Match 1 15.53.25,54327,hit,forehand,,
Indoor Match 1 15.53.25,54361,bounce,,,
Indoor Match 1 15.53.25,54368,hit,forehand,,
Indoor Match 1 15.53.25,54408,bounce,,,
Indoor Match 1 15.53.25,54423,hit,forehand,,
Indoor Match 1 15.53.25,54436,point_end,,net_error,
Indoor Match 1 15.53.25,55294,point_start,,,
Indoor Match 1 15.53.25,55294,hit,serve,,
Indoor Match 1 15.53.25,55310,bounce,,,
Indoor Match 1 15.53.25,55324,hit,backhand,,
Indoor Match 1 15.53.25,55359,bounce,,,
Indoor Match 1 15.53.25,55369,hit,backhand,,
Indoor Match 1 15.53.25,55401,bounce,,,
Indoor Match 1 15.53.25,55417,hit,forehand,,
Indoor Match 1 15.53.25,55443,bounce,,,
Indoor Match 1 15.53.25,55456,hit,forehand,,
Indoor Match 1 15.53.25,55490,bounce,,,
Indoor Match 1 15.53.25,55504,hit,forehand,,
Indoor Match 1 15.53.25,55534,bounce,,,
Indoor Match 1 15.53.25,55545,hit,forehand,,
Indoor Match 1 15.53.25,55585,bounce,,,
Indoor Match 1 15.53.25,55585,point_end,,unforced_error,
Indoor Match 1 15.53.25,56457,point_start,,,
Indoor Match 1 15.53.25,56457,hit,serve,,
Indoor Match 1 15.53.25,56474,bounce,,,
Indoor Match 1 15.53.25,56489,hit,backhand,,
Indoor Match 1 15.53.25,56516,bounce,,,
Indoor Match 1 15.53.25,56528,hit,backhand,,
Indoor Match 1 15.53.25,56570,bounce,,,
Indoor Match 1 15.53.25,56585,hit,forehand,,
Indoor Match 1 15.53.25,56613,bounce,,,
Indoor Match 1 15.53.25,56629,hit,forehand,,
Indoor Match 1 15.53.25,56670,bounce,,,
Indoor Match 1 15.53.25,56683,hit,backhand,,
Indoor Match 1 15.53.25,56712,bounce,,,
Indoor Match 1 15.53.25,56729,hit,backhand,,
Indoor Match 1 15.53.25,56761,bounce,,,
Indoor Match 1 15.53.25,56777,hit,forehand,,
Indoor Match 1 15.53.25,56804,bounce,,,
Indoor Match 1 15.53.25,56815,hit,backhand,,
Indoor Match 1 15.53.25,56894,hit,overhead,,
Indoor Match 1 15.53.25,56907,bounce,,,
Indoor Match 1 15.53.25,56907,point_end,,winner,
Indoor Match 1 15.53.25,58176,point_start,,,
Indoor Match 1 15.53.25,58176,hit,serve,,
Indoor Match 1 15.53.25,58193,bounce,,,
Indoor Match 1 15.53.25,58206,hit,forehand,,
Indoor Match 1 15.53.25,58215,point_end,,unforced_error,
Indoor Match 1 15.53.25,58215,bounce,,,
Indoor Match 1 15.53.25,58781,point_start,,,
Indoor Match 1 15.53.25,58781,hit,serve,,
Indoor Match 1 15.53.25,58799,bounce,,,
Indoor Match 1 15.53.25,58799,point_end,,unforced_error,
Indoor Match 1 15.53.25,59479,point_start,,,
Indoor Match 1 15.53.25,59479,hit,serve,,
Indoor Match 1 15.53.25,59500,bounce,,,
Indoor Match 1 15.53.25,59513,hit,backhand,,
Indoor Match 1 15.53.25,59535,bounce,,,
Indoor Match 1 15.53.25,59535,point_end,,winner,
Indoor Match 1 15.53.25,60523,point_start,,,
Indoor Match 1 15.53.25,60523,hit,serve,,
Indoor Match 1 15.53.25,60539,bounce,,,
Indoor Match 1 15.53.25,60555,hit,forehand,,
Indoor Match 1 15.53.25,60588,bounce,,,
Indoor Match 1 15.53.25,60606,hit,forehand,,
Indoor Match 1 15.53.25,60635,bounce,,,
Indoor Match 1 15.53.25,60646,hit,forehand,,
Indoor Match 1 15.53.25,60683,point_end,,net_error,
Indoor Match 1 15.53.25,61372,point_start,,,
Indoor Match 1 15.53.25,61372,hit,serve,,
Indoor Match 1 15.53.25,61384,point_end,,net_error,
Indoor Match 1 15.53.25,62181,point_start,,,
Indoor Match 1 15.53.25,62181,hit,serve,,
Indoor Match 1 15.53.25,62204,bounce,,,
Indoor Match 1 15.53.25,62204,point_end,,unforced_error,
Indoor Match 1 15.53.25,63064,point_start,,,
Indoor Match 1 15.53.25,63064,hit,serve,,
Indoor Match 1 15.53.25,63080,bounce,,,
Indoor Match 1 15.53.25,63094,hit,forehand,,
Indoor Match 1 15.53.25,63132,bounce,,,
Indoor Match 1 15.53.25,63149,hit,forehand,,
Indoor Match 1 15.53.25,63170,bounce,,,
Indoor Match 1 15.53.25,63185,hit,backhand,,
Indoor Match 1 15.53.25,63213,bounce,,,
Indoor Match 1 15.53.25,63233,hit,forehand,,
Indoor Match 1 15.53.25,63268,bounce,,,
Indoor Match 1 15.53.25,63279,hit,backhand,,
Indoor Match 1 15.53.25,63321,bounce,,,
Indoor Match 1 15.53.25,63344,hit,forehand,,
Indoor Match 1 15.53.25,63373,bounce,,,
Indoor Match 1 15.53.25,63386,hit,backhand,,
Indoor Match 1 15.53.25,63412,bounce,,,
Indoor Match 1 15.53.25,63428,hit,backhand,,
Indoor Match 1 15.53.25,63458,bounce,,,
Indoor Match 1 15.53.25,63472,hit,forehand,,
Indoor Match 1 15.53.25,63507,bounce,,,
Indoor Match 1 15.53.25,63521,hit,backhand,,
Indoor Match 1 15.53.25,63551,bounce,,,
Indoor Match 1 15.53.25,63566,hit,backhand,,
Indoor Match 1 15.53.25,63615,bounce,,,
Indoor Match 1 15.53.25,63637,hit,forehand,,
Indoor Match 1 15.53.25,63672,bounce,,,
Indoor Match 1 15.53.25,63691,hit,forehand,,
Indoor Match 1 15.53.25,63714,bounce,,,
Indoor Match 1 15.53.25,63727,hit,backhand,,
Indoor Match 1 15.53.25,63758,bounce,,,
Indoor Match 1 15.53.25,63769,hit,backhand,,
Indoor Match 1 15.53.25,63802,bounce,,,
Indoor Match 1 15.53.25,63818,hit,backhand,,
Indoor Match 1 15.53.25,63843,bounce,,,
Indoor Match 1 15.53.25,63855,hit,forehand,,
Indoor Match 1 15.53.25,63888,bounce,,,
Indoor Match 1 15.53.25,63903,hit,forehand,,
Indoor Match 1 15.53.25,63925,bounce,,,
Indoor Match 1 15.53.25,63925,point_end,,winner,
Indoor Match 1 15.53.25,64866,point_start,,,
Indoor Match 1 15.53.25,64866,hit,serve,,
Indoor Match 1 15.53.25,64881,bounce,,,
Indoor Match 1 15.53.25,64896,hit,forehand,,
Indoor Match 1 15.53.25,64920,bounce,,,
Indoor Match 1 15.53.25,64940,hit,backhand,,
Indoor Match 1 15.53.25,64976,bounce,,,
Indoor Match 1 15.53.25,64993,hit,forehand,,
Indoor Match 1 15.53.25,65040,bounce,,,
Indoor Match 1 15.53.25,65052,hit,forehand,,
Indoor Match 1 15.53.25,65080,bounce,,,
Indoor Match 1 15.53.25,65088,hit,backhand,,
Indoor Match 1 15.53.25,65117,bounce,,,
Indoor Match 1 15.53.25,65132,hit,forehand,,
Indoor Match 1 15.53.25,65162,bounce,,,
Indoor Match 1 15.53.25,65173,hit,forehand,,
Indoor Match 1 15.53.25,65204,bounce,,,
Indoor Match 1 15.53.25,65224,hit,backhand,,
Indoor Match 1 15.53.25,65256,bounce,,,
Indoor Match 1 15.53.25,65270,hit,backhand,,
Indoor Match 1 15.53.25,65313,bounce,,,
Indoor Match 1 15.53.25,65327,hit,forehand,,
Indoor Match 1 15.53.25,65347,bounce,,,
Indoor Match 1 15.53.25,65361,hit,forehand,,
Indoor Match 1 15.53.25,65424,bounce,,,
Indoor Match 1 15.53.25,65461,hit,forehand,,
Indoor Match 1 15.53.25,65484,bounce,,,
Indoor Match 1 15.53.25,65500,hit,backhand,,
Indoor Match 1 15.53.25,65555,bounce,,,
Indoor Match 1 15.53.25,65573,hit,forehand,,
Indoor Match 1 15.53.25,65594,bounce,,,
Indoor Match 1 15.53.25,65607,hit,backhand,,
Indoor Match 1 15.53.25,65661,bounce,,,
Indoor Match 1 15.53.25,65680,hit,forehand,,
Indoor Match 1 15.53.25,65697,point_end,,net_error,
Indoor Match 1 15.53.25,67278,point_start,,,
Indoor Match 1 15.53.25,67278,hit,serve,,
Indoor Match 1 15.53.25,67294,bounce,,,
Indoor Match 1 15.53.25,67310,hit,forehand,,
Indoor Match 1 15.53.25,67351,bounce,,,
Indoor Match 1 15.53.25,67375,hit,forehand,,
Indoor Match 1 15.53.25,67419,bounce,,,
Indoor Match 1 15.53.25,67428,hit,forehand,,
Indoor Match 1 15.53.25,67461,bounce,,,
Indoor Match 1 15.53.25,67483,hit,backhand,,
Indoor Match 1 15.53.25,67513,bounce,,,
Indoor Match 1 15.53.25,67531,hit,backhand,,
Indoor Match 1 15.53.25,67567,bounce,,,
Indoor Match 1 15.53.25,67586,hit,backhand,,
Indoor Match 1 15.53.25,67615,bounce,,,
Indoor Match 1 15.53.25,67624,hit,backhand,,
Indoor Match 1 15.53.25,67657,bounce,,,
Indoor Match 1 15.53.25,67673,hit,forehand,,
Indoor Match 1 15.53.25,67711,bounce,,,
Indoor Match 1 15.53.25,67720,hit,forehand,,
Indoor Match 1 15.53.25,67765,bounce,,,
Indoor Match 1 15.53.25,67765,point_end,,unforced_error,
Indoor Match 1 15.53.25,78693,point_start,,,
Indoor Match 1 15.53.25,78693,hit,serve,,
Indoor Match 1 15.53.25,78704,point_end,,net_error,
Indoor Match 1 15.53.25,79114,point_start,,,
Indoor Match 1 15.53.25,79114,hit,serve,,
Indoor Match 1 15.53.25,79135,bounce,,,
Indoor Match 1 15.53.25,79135,point_end,,unforced_error,
Indoor Match 1 15.53.25,79447,point_start,,,
Indoor Match 1 15.53.25,79447,hit,serve,,
Indoor Match 1 15.53.25,79465,bounce,,,
Indoor Match 1 15.53.25,79465,point_end,,unforced_error,
Indoor Match 1 15.53.25,79695,point_start,,,
Indoor Match 1 15.53.25,79695,hit,serve,,
Indoor Match 1 15.53.25,79713,bounce,,,
Indoor Match 1 15.53.25,79730,hit,backhand,,
Indoor Match 1 15.53.25,79758,bounce,,,
Indoor Match 1 15.53.25,79768,hit,forehand,,
Indoor Match 1 15.53.25,79800,bounce,,,
Indoor Match 1 15.53.25,79816,hit,forehand,,
Indoor Match 1 15.53.25,79848,bounce,,,
Indoor Match 1 15.53.25,79848,point_end,,winner,
Indoor Match 1 15.53.25,80317,point_start,,,
Indoor Match 1 15.53.25,80317,hit,serve,,
Indoor Match 1 15.53.25,80331,bounce,,,
Indoor Match 1 15.53.25,80343,hit,backhand,,
Indoor Match 1 15.53.25,80379,bounce,,,
Indoor Match 1 15.53.25,80390,hit,forehand,,
Indoor Match 1 15.53.25,80427,bounce,,,
Indoor Match 1 15.53.25,80442,hit,forehand,,
Indoor Match 1 15.53.25,80490,bounce,,,
Indoor Match 1 15.53.25,80490,point_end,,unforced_error,
Indoor Match 1 15.53.25,81090,point_start,,,
Indoor Match 1 15.53.25,81090,hit,serve,,
Indoor Match 1 15.53.25,81109,bounce,,,
Indoor Match 1 15.53.25,81121,hit,forehand,,
Indoor Match 1 15.53.25,81151,bounce,,,
Indoor Match 1 15.53.25,81172,hit,backhand,,
Indoor Match 1 15.53.25,81211,bounce,,,
Indoor Match 1 15.53.25,81231,hit,forehand,,
Indoor Match 1 15.53.25,81254,bounce,,,
Indoor Match 1 15.53.25,81265,hit,forehand,,
Indoor Match 1 15.53.25,81326,hit,overhead,,
Indoor Match 1 15.53.25,81337,bounce,,,
Indoor Match 1 15.53.25,81357,hit,backhand,,
Indoor Match 1 15.53.25,81392,bounce,,,
Indoor Match 1 15.53.25,81408,hit,backhand,,
Indoor Match 1 15.53.25,81435,bounce,,,
Indoor Match 1 15.53.25,81451,hit,forehand,,
Indoor Match 1 15.53.25,81496,bounce,,,
Indoor Match 1 15.53.25,81507,hit,backhand,,
Indoor Match 1 15.53.25,81538,bounce,,,
Indoor Match 1 15.53.25,81550,hit,backhand,,
Indoor Match 1 15.53.25,81581,bounce,,,
Indoor Match 1 15.53.25,81581,point_end,,unforced_error,
Indoor Match 1 15.53.25,82320,point_start,,,
Indoor Match 1 15.53.25,82320,hit,serve,,
Indoor Match 1 15.53.25,82334,bounce,,,
Indoor Match 1 15.53.25,82345,hit,forehand,,
Indoor Match 1 15.53.25,82379,bounce,,,
Indoor Match 1 15.53.25,82395,hit,forehand,,
Indoor Match 1 15.53.25,82428,bounce,,,
Indoor Match 1 15.53.25,82449,hit,forehand,,
Indoor Match 1 15.53.25,82473,bounce,,,
Indoor Match 1 15.53.25,82496,hit,forehand,,
Indoor Match 1 15.53.25,82542,bounce,,,
Indoor Match 1 15.53.25,82550,hit,backhand,,
Indoor Match 1 15.53.25,82575,bounce,,,
Indoor Match 1 15.53.25,82590,hit,forehand,,
Indoor Match 1 15.53.25,82617,bounce,,,
Indoor Match 1 15.53.25,82631,hit,forehand,,
Indoor Match 1 15.53.25,82653,bounce,,,
Indoor Match 1 15.53.25,82670,hit,forehand,,
Indoor Match 1 15.53.25,82696,bounce,,,
Indoor Match 1 15.53.25,82713,hit,forehand,,
Indoor Match 1 15.53.25,82740,bounce,,,
Indoor Match 1 15.53.25,82757,hit,forehand,,
Indoor Match 1 15.53.25,82781,bounce,,,
Indoor Match 1 15.53.25,82797,hit,forehand,,
Indoor Match 1 15.53.25,82824,bounce,,,
Indoor Match 1 15.53.25,82836,hit,backhand,,
Indoor Match 1 15.53.25,82904,hit,volley,,
Indoor Match 1 15.53.25,82919,bounce,,,
Indoor Match 1 15.53.25,82940,hit,backhand,,
Indoor Match 1 15.53.25,83002,hit,overhead,,
Indoor Match 1 15.53.25,83019,bounce,,,
Indoor Match 1 15.53.25,83019,point_end,,winner,
Indoor Match 1 15.53.25,83660,point_start,,,
Indoor Match 1 15.53.25,83660,hit,serve,,
Indoor Match 1 15.53.25,83675,bounce,,,
Indoor Match 1 15.53.25,83688,hit,forehand,,
Indoor Match 1 15.53.25,83721,bounce,,,
Indoor Match 1 15.53.25,83738,hit,forehand,,
Indoor Match 1 15.53.25,83764,bounce,,,
Indoor Match 1 15.53.25,83775,hit,backhand,,
Indoor Match 1 15.53.25,83809,bounce,,,
Indoor Match 1 15.53.25,83820,hit,forehand,,
Indoor Match 1 15.53.25,83856,bounce,,,
Indoor Match 1 15.53.25,83873,hit,backhand,,
Indoor Match 1 15.53.25,83929,bounce,,,
Indoor Match 1 15.53.25,83929,point_end,,winner,
Indoor Match 1 15.53.25,84555,point_start,,,
Indoor Match 1 15.53.25,84555,hit,serve,,
Indoor Match 1 15.53.25,84570,bounce,,,
Indoor Match 1 15.53.25,84583,hit,forehand,,
Indoor Match 1 15.53.25,84613,bounce,,,
Indoor Match 1 15.53.25,84625,hit,backhand,,
Indoor Match 1 15.53.25,84666,bounce,,,
Indoor Match 1 15.53.25,84687,hit,forehand,,
Indoor Match 1 15.53.25,84721,bounce,,,
Indoor Match 1 15.53.25,84733,hit,forehand,,
Indoor Match 1 15.53.25,84759,hit,volley,,
Indoor Match 1 15.53.25,84770,point_end,,forced_error,
Indoor Match 1 15.53.25,85627,point_start,,,
Indoor Match 1 15.53.25,85627,hit,serve,,
Indoor Match 1 15.53.25,85644,bounce,,,
Indoor Match 1 15.53.25,85644,point_end,,unforced_error,
Indoor Match 1 15.53.25,85996,point_start,,,
Indoor Match 1 15.53.25,85996,hit,serve,,
Indoor Match 1 15.53.25,86010,point_end,,net_error,
Indoor Match 1 15.53.25,92441,point_start,,,
Indoor Match 1 15.53.25,92441,hit,serve,,
Indoor Match 1 15.53.25,92457,bounce,,,
Indoor Match 1 15.53.25,92466,hit,forehand,,
Indoor Match 1 15.53.25,92492,bounce,,,
Indoor Match 1 15.53.25,92504,hit,backhand,,
Indoor Match 1 15.53.25,92533,bounce,,,
Indoor Match 1 15.53.25,92553,hit,forehand,,
Indoor Match 1 15.53.25,92587,bounce,,,
Indoor Match 1 15.53.25,92601,hit,backhand,,
Indoor Match 1 15.53.25,92632,bounce,,,
Indoor Match 1 15.53.25,92648,hit,forehand,,
Indoor Match 1 15.53.25,92672,point_end,,net_error,
Indoor Match 1 15.53.25,93439,point_start,,,
Indoor Match 1 15.53.25,93439,hit,serve,,
Indoor Match 1 15.53.25,93453,bounce,,,
Indoor Match 1 15.53.25,93467,hit,backhand,,
Indoor Match 1 15.53.25,93501,bounce,,,
Indoor Match 1 15.53.25,93520,hit,forehand,,
Indoor Match 1 15.53.25,93555,bounce,,,
Indoor Match 1 15.53.25,93565,hit,backhand,,
Indoor Match 1 15.53.25,93596,bounce,,,
Indoor Match 1 15.53.25,93609,hit,forehand,,
Indoor Match 1 15.53.25,93635,bounce,,,
Indoor Match 1 15.53.25,93648,hit,forehand,,
Indoor Match 1 15.53.25,93688,bounce,,,
Indoor Match 1 15.53.25,93705,hit,forehand,,
Indoor Match 1 15.53.25,93740,bounce,,,
Indoor Match 1 15.53.25,93755,hit,forehand,,
Indoor Match 1 15.53.25,93788,bounce,,,
Indoor Match 1 15.53.25,93800,hit,backhand,,
Indoor Match 1 15.53.25,93824,bounce,,,
Indoor Match 1 15.53.25,93836,hit,backhand,,
Indoor Match 1 15.53.25,93867,bounce,,,
Indoor Match 1 15.53.25,93885,hit,backhand,,
Indoor Match 1 15.53.25,93911,bounce,,,
Indoor Match 1 15.53.25,93926,hit,forehand,,
Indoor Match 1 15.53.25,93973,bounce,,,
Indoor Match 1 15.53.25,93982,hit,backhand,,
Indoor Match 1 15.53.25,94003,bounce,,,
Indoor Match 1 15.53.25,94014,hit,backhand,,
Indoor Match 1 15.53.25,94032,point_end,,net_error,
Indoor Match 1 15.53.25,94770,point_start,,,
Indoor Match 1 15.53.25,94770,hit,serve,,
Indoor Match 1 15.53.25,94786,bounce,,,
Indoor Match 1 15.53.25,94797,hit,forehand,,
Indoor Match 1 15.53.25,94827,bounce,,,
Indoor Match 1 15.53.25,94841,hit,backhand,,
Indoor Match 1 15.53.25,94877,bounce,,,
Indoor Match 1 15.53.25,94888,hit,backhand,,
Indoor Match 1 15.53.25,94926,bounce,,,
Indoor Match 1 15.53.25,94946,hit,forehand,,
Indoor Match 1 15.53.25,94965,bounce,,,
Indoor Match 1 15.53.25,94981,hit,backhand,,
Indoor Match 1 15.53.25,95012,bounce,,,
Indoor Match 1 15.53.25,95027,hit,forehand,,
Indoor Match 1 15.53.25,95052,bounce,,,
Indoor Match 1 15.53.25,95065,hit,backhand,,
Indoor Match 1 15.53.25,95112,bounce,,,
Indoor Match 1 15.53.25,95126,hit,backhand,,
Indoor Match 1 15.53.25,95157,bounce,,,
Indoor Match 1 15.53.25,95166,hit,backhand,,
Indoor Match 1 15.53.25,95212,bounce,,,
Indoor Match 1 15.53.25,95236,hit,forehand,,
Indoor Match 1 15.53.25,95262,bounce,,,
Indoor Match 1 15.53.25,95262,point_end,,winner,
Indoor Match 1 15.53.25,96343,point_start,,,
Indoor Match 1 15.53.25,96343,hit,serve,,
Indoor Match 1 15.53.25,96354,point_end,,net_error,
Indoor Match 1 15.53.25,96972,point_start,,,
Indoor Match 1 15.53.25,96972,hit,serve,,
Indoor Match 1 15.53.25,96997,bounce,,,
Indoor Match 1 15.53.25,96997,point_end,,unforced_error,
Indoor Match 1 15.53.25,97917,point_start,,,
Indoor Match 1 15.53.25,97917,hit,serve,,
Indoor Match 1 15.53.25,97933,bounce,,,
Indoor Match 1 15.53.25,97950,hit,backhand,,
Indoor Match 1 15.53.25,97977,bounce,,,
Indoor Match 1 15.53.25,97999,hit,backhand,,
Indoor Match 1 15.53.25,98030,bounce,,,
Indoor Match 1 15.53.25,98044,hit,forehand,,
Indoor Match 1 15.53.25,98075,bounce,,,
Indoor Match 1 15.53.25,98094,hit,forehand,,
Indoor Match 1 15.53.25,98116,bounce,,,
Indoor Match 1 15.53.25,98129,hit,backhand,,
Indoor Match 1 15.53.25,98161,bounce,,,
Indoor Match 1 15.53.25,98178,hit,forehand,,
Indoor Match 1 15.53.25,98205,bounce,,,
Indoor Match 1 15.53.25,98221,hit,forehand,,
Indoor Match 1 15.53.25,98257,bounce,,,
Indoor Match 1 15.53.25,98272,hit,backhand,,
Indoor Match 1 15.53.25,98299,bounce,,,
Indoor Match 1 15.53.25,98316,hit,backhand,,
Indoor Match 1 15.53.25,98343,bounce,,,
Indoor Match 1 15.53.25,98357,hit,forehand,,
Indoor Match 1 15.53.25,98388,bounce,,,
Indoor Match 1 15.53.25,98409,hit,forehand,,
Indoor Match 1 15.53.25,98456,bounce,,,
Indoor Match 1 15.53.25,98466,hit,backhand,,
Indoor Match 1 15.53.25,98496,bounce,,,
Indoor Match 1 15.53.25,98508,hit,backhand,,
Indoor Match 1 15.53.25,98539,bounce,,,
Indoor Match 1 15.53.25,98552,hit,forehand,,
Indoor Match 1 15.53.25,98576,bounce,,,
Indoor Match 1 15.53.25,98603,hit,forehand,,
Indoor Match 1 15.53.25,98635,bounce,,,
Indoor Match 1 15.53.25,98648,hit,forehand,,
Indoor Match 1 15.53.25,98675,bounce,,,
Indoor Match 1 15.53.25,98686,hit,backhand,,
Indoor Match 1 15.53.25,98756,bounce,,,
Indoor Match 1 15.53.25,98756,point_end,,unforced_error,
Indoor Match 1 15.53.25,99719,point_start,,,
Indoor Match 1 15.53.25,99719,hit,serve,,
Indoor Match 1 15.53.25,99735,bounce,,,
Indoor Match 1 15.53.25,99755,hit,forehand,,
Indoor Match 1 15.53.25,99785,bounce,,,
Indoor Match 1 15.53.25,99805,hit,backhand,,
Indoor Match 1 15.53.25,99832,bounce,,,
Indoor Match 1 15.53.25,99848,hit,backhand,,
Indoor Match 1 15.53.25,99884,bounce,,,
Indoor Match 1 15.53.25,99897,hit,backhand,,
Indoor Match 1 15.53.25,99923,bounce,,,
Indoor Match 1 15.53.25,99934,hit,backhand,,
Indoor Match 1 15.53.25,99961,bounce,,,
Indoor Match 1 15.53.25,99970,hit,forehand,,
Indoor Match 1 15.53.25,99997,hit,volley,,
Indoor Match 1 15.53.25,100008,point_end,,net_error,
Indoor Match 1 15.53.25,102261,point_start,,,
Indoor Match 1 15.53.25,102261,hit,serve,,
Indoor Match 1 15.53.25,102276,bounce,,,
Indoor Match 1 15.53.25,102289,hit,forehand,,
Indoor Match 1 15.53.25,102314,bounce,,,
Indoor Match 1 15.53.25,102331,hit,forehand,,
Indoor Match 1 15.53.25,102361,bounce,,,
Indoor Match 1 15.53.25,102371,hit,backhand,,
Indoor Match 1 15.53.25,102397,hit,volley,,
Indoor Match 1 15.53.25,102442,bounce,,,
Indoor Match 1 15.53.25,102459,hit,forehand,,
Indoor Match 1 15.53.25,102479,bounce,,,
Indoor Match 1 15.53.25,102479,point_end,,winner,
Indoor Match 1 15.53.25,103199,point_start,,,
Indoor Match 1 15.53.25,103199,hit,serve,,
Indoor Match 1 15.53.25,103208,point_end,,net_error,
Indoor Match 1 15.53.25,103652,point_start,,,
Indoor Match 1 15.53.25,103652,hit,serve,,
Indoor Match 1 15.53.25,103671,bounce,,,
Indoor Match 1 15.53.25,103688,hit,backhand,,
Indoor Match 1 15.53.25,103717,bounce,,,
Indoor Match 1 15.53.25,103730,hit,backhand,,
Indoor Match 1 15.53.25,103764,bounce,,,
Indoor Match 1 15.53.25,103764,point_end,,unforced_error,
Indoor Match 1 15.53.25,104490,point_start,,,
Indoor Match 1 15.53.25,104490,hit,serve,,
Indoor Match 1 15.53.25,104510,bounce,,,
Indoor Match 1 15.53.25,104510,point_end,,unforced_error,
Indoor Match 1 15.53.25,104856,point_start,,,
Indoor Match 1 15.53.25,104856,hit,serve,,
Indoor Match 1 15.53.25,104873,bounce,,,
Indoor Match 1 15.53.25,104891,hit,forehand,,
Indoor Match 1 15.53.25,104927,bounce,,,
Indoor Match 1 15.53.25,104927,point_end,,unforced_error,
Indoor Match 1 15.53.25,105588,point_start,,,
Indoor Match 1 15.53.25,105588,hit,serve,,
Indoor Match 1 15.53.25,105606,bounce,,,
Indoor Match 1 15.53.25,105627,hit,backhand,,
Indoor Match 1 15.53.25,105653,bounce,,,
Indoor Match 1 15.53.25,105664,hit,forehand,,
Indoor Match 1 15.53.25,105697,bounce,,,
Indoor Match 1 15.53.25,105713,hit,forehand,,
Indoor Match 1 15.53.25,105728,point_end,,net_error,
Indoor Match 1 15.53.25,106637,point_start,,,
Indoor Match 1 15.53.25,106637,hit,serve,,
Indoor Match 1 15.53.25,106654,bounce,,,
Indoor Match 1 15.53.25,106668,hit,forehand,,
Indoor Match 1 15.53.25,106698,bounce,,,
Indoor Match 1 15.53.25,106707,hit,backhand,,
Indoor Match 1 15.53.25,106741,bounce,,,
Indoor Match 1 15.53.25,106757,hit,forehand,,
Indoor Match 1 15.53.25,106789,bounce,,,
Indoor Match 1 15.53.25,106802,hit,forehand,,
Indoor Match 1 15.53.25,106829,bounce,,,
Indoor Match 1 15.53.25,106847,hit,backhand,,
Indoor Match 1 15.53.25,106879,bounce,,,
Indoor Match 1 15.53.25,106890,hit,backhand,,
Indoor Match 1 15.53.25,106921,bounce,,,
Indoor Match 1 15.53.25,106939,hit,backhand,,
